teamid,season,player_id,player,birth_date,height,leagueid,num,position,weight,age,exp,school,team_players
1610612742,2012,201954,Darren Collison,1987-08-23,6,00,4,G,175,25,3,UCLA,15
1610612742,2012,203108,Bernard James,1985-02-07,6.833333333333333,00,5,C,240,28,0,Florida State,15
1610612742,2012,203109,Jae Crowder,1990-07-06,6.5,00,9,F,235,22,0,Marquette,15
1610612742,2012,203006,Josh Akognon,1986-02-10,5.916666666666667,00,10,G,185,27,0,Cal State-Fullerton,15
1610612742,2012,2229,Mike James,1975-06-23,6.166666666666667,00,13,G,188,38,10,Duquesne,15
1610612742,2012,201627,Anthony Morrow,1985-09-27,6.416666666666667,00,23,G,210,27,4,Georgia Tech,15
1610612742,2012,1713,Vince Carter,1977-01-26,6.5,00,25,G-F,220,36,14,North Carolina,15
1610612742,2013,2199,Tyson Chandler,1982-10-02,7.083333333333333,00,NA,C,240,31,12,Dominquez H.S,13
1610612742,2013,101109,Raymond Felton,1984-06-26,6.083333333333333,00,NA,G,205,30,8,North Carolina,13
1610612742,2013,1890,Shawn Marion,1978-05-07,6.583333333333333,00,0,F,228,36,14,Nevada-Las Vegas,13
1610612742,2013,203108,Bernard James,1985-02-07,6.833333333333333,00,5,C,240,29,1,Florida State,13
1610612742,2013,203495,Ricky Ledo,1992-09-10,6.583333333333333,00,7,G,195,21,0,Providence,13
1610612742,2013,203109,Jae Crowder,1990-07-06,6.5,00,9,F,235,23,1,Marquette,13
1610612742,2013,101145,Monta Ellis,1985-10-26,6.25,00,11,G,185,28,8,"Lanier HS (Jackson, MS)",13
1610612742,2013,2734,Devin Harris,1983-02-27,6.25,00,20,G,192,31,9,Wisconsin,13
1610612742,2013,1713,Vince Carter,1977-01-26,6.5,00,25,G-F,220,37,15,North Carolina,13
1610612742,2013,203539,Gal Mekel,1988-03-04,6.25,00,33,G,191,26,0,Wichita State,13
1610612742,2014,2405,Amar'e Stoudemire,1982-11-16,6.833333333333333,00,1,C-F,245,32,12,Cypress Creek (FL),15
1610612742,2014,101109,Raymond Felton,1984-06-26,6.083333333333333,00,2,G,205,31,9,North Carolina,15
1610612742,2014,101111,Charlie Villanueva,1984-08-24,6.916666666666667,00,3,F,232,30,9,Connecticut,15
1610612742,2014,202962,Greg Smith,1991-01-08,6.833333333333333,00,4,C,250,24,3,Fresno State,15
1610612742,2014,200826,J.J. Barea,1984-06-26,6,00,5,G,185,31,8,Northeastern,15
1610612742,2014,2199,Tyson Chandler,1982-10-02,7.083333333333333,00,6,C,240,32,13,Dominquez H.S,15
1610612742,2014,202329,Al-Farouq Aminu,1990-09-21,6.75,00,7,F,215,24,4,Wake Forest,15
1610612742,2014,203939,Dwight Powell,1991-07-20,6.916666666666667,00,8,F,240,23,0,Stanford,15
1610612742,2014,200765,Rajon Rondo,1986-02-22,6.083333333333333,00,9,G,186,29,8,Kentucky,15
1610612742,2014,101145,Monta Ellis,1985-10-26,6.25,00,11,G,185,29,9,"Lanier HS (Jackson, MS)",15
1610612742,2015,1626147,Justin Anderson,1993-11-19,6.5,00,1,G-F,228,22,0,Virginia,15
1610612742,2015,101109,Raymond Felton,1984-06-26,6.083333333333333,00,2,G,205,32,10,North Carolina,15
1610612742,2015,101111,Charlie Villanueva,1984-08-24,6.916666666666667,00,3,F,232,31,10,Connecticut,15
1610612742,2015,200826,J.J. Barea,1984-06-26,6,00,5,G,185,32,9,Northeastern,15
1610612742,2015,203939,Dwight Powell,1991-07-20,6.916666666666667,00,7,F-C,240,24,1,Stanford,15
1610612742,2015,101114,Deron Williams,1984-06-26,6.25,00,8,G,200,32,10,Illinois,15
1610612742,2015,201580,JaVale McGee,1988-01-19,7,00,11,C,270,28,7,Nevada,15
1610612742,2015,202379,Jeremy Evans,1987-10-24,6.75,00,21,F,200,28,5,Western Kentucky,15
1610612742,2015,202083,Wesley Matthews,1986-10-14,6.416666666666667,00,23,G-F,220,29,6,Marquette,15
1610612742,2015,202718,Chandler Parsons,1988-10-25,6.833333333333333,00,25,F,230,27,4,Florida,15
1610612742,2016,203457,Nerlens Noel,1994-04-10,6.916666666666667,00,3,F-C,228,23,2,Kentucky,16
1610612742,2016,200826,J.J. Barea,1984-06-26,6,00,5,G,185,33,10,Northeastern,16
1610612742,2016,202412,Manny Harris,1989-09-21,6.416666666666667,00,6,G,185,27,3,Michigan,16
1610612742,2016,203939,Dwight Powell,1991-07-20,6.916666666666667,00,7,F-C,240,25,2,Stanford,16
1610612742,2016,1627852,Nicolas Brussino,1993-03-02,6.666666666666667,00,9,F,215,24,0,NA,16
1610612742,2016,1627827,Dorian Finney-Smith,1993-05-04,6.666666666666667,00,10,F,220,24,0,Florida,16
1610612742,2016,1627812,Yogi Ferrell,1993-05-09,6,00,11,G,180,24,0,Indiana,16
1610612742,2016,202732,DeAndre Liggins,1988-03-31,6.5,00,14,G,209,29,3,Kentucky,16
1610612742,2016,1627784,Jarrod Uthoff,1993-05-19,6.75,00,19,F,221,24,0,Iowa,16
1610612742,2016,1627773,AJ Hammons,1992-08-27,7,00,20,C,260,24,0,Purdue,16
1610612742,2017,1628372,Dennis Smith Jr.,1997-11-25,6.25,00,1,G,195,20,1,North Carolina State,17
1610612742,2017,203457,Nerlens Noel,1994-04-10,6.916666666666667,00,3,C,220,24,4,Kentucky,17
1610612742,2017,200826,J.J. Barea,1984-06-26,6,00,5,G,185,33,12,Northeastern,17
1610612742,2017,1628405,Johnathan Motley,1995-05-04,6.833333333333333,00,6,F,230,23,1,Baylor,17
1610612742,2017,203939,Dwight Powell,1991-07-20,6.916666666666667,00,7,C-F,240,26,4,Stanford,17
1610612742,2017,1627858,Kyle Collinsworth,1991-10-03,6.5,00,8,G,210,26,1,Brigham Young,17
1610612742,2017,1626151,Aaron Harrison,1994-10-28,6.5,00,9,G,210,23,3,Kentucky,17
1610612742,2017,1627827,Dorian Finney-Smith,1993-05-04,6.666666666666667,00,10,F,220,25,2,Florida,17
1610612742,2017,1627812,Yogi Ferrell,1993-05-09,6,00,11,G,180,25,2,Indiana,17
1610612742,2017,203926,Doug McDermott,1992-01-03,6.666666666666667,00,20,F,219,26,4,Creighton,17
1610612743,1984,76441,Wayne Cooper,1956-11-16,6.833333333333333,00,42,C,220,28,6,New Orleans,12
1610612743,1984,76618,T.R. Dunn,1955-02-01,6.333333333333333,00,23,G,192,30,7,Alabama,12
1610612743,1984,76673,Alex English,1954-01-05,6.666666666666667,00,2,F,190,31,8,South Carolina,12
1610612743,1984,76686,Mike Evans,1955-04-19,6.083333333333333,00,5,G,170,30,5,Kansas State,12
1610612743,1984,76944,Bill Hanzlik,1957-12-06,6.583333333333333,00,24,F,185,27,4,Notre Dame,12
1610612743,1984,77097,Dan Issel,1948-10-25,6.75,00,44,C,235,36,8,Kentucky,12
1610612743,1984,77300,Joe Kopicki,1960-06-12,6.75,00,50,F,240,25,2,Detroit Mercy,12
1610612743,1984,77376,Lafayette Lever,1960-08-18,6.25,00,12,G,170,24,2,Arizona State,12
1610612743,1984,77691,Calvin Natt,1957-01-08,6.5,00,33,F,220,28,5,Louisiana-Monroe,12
1610612743,1984,7,Dan Schayes,1959-05-10,6.916666666666667,00,34,C,235,26,3,Syracuse,12
1610612743,1985,76441,Wayne Cooper,1956-11-16,6.833333333333333,00,42,C,220,29,7,New Orleans,12
1610612743,1985,76618,T.R. Dunn,1955-02-01,6.333333333333333,00,23,G,192,31,8,Alabama,12
1610612743,1985,76673,Alex English,1954-01-05,6.666666666666667,00,2,F,190,32,9,South Carolina,12
1610612743,1985,76686,Mike Evans,1955-04-19,6.083333333333333,00,5,G,170,31,6,Kansas State,12
1610612743,1985,76944,Bill Hanzlik,1957-12-06,6.583333333333333,00,24,F,185,28,5,Notre Dame,12
1610612743,1985,77376,Lafayette Lever,1960-08-18,6.25,00,12,G,170,25,3,Arizona State,12
1610612743,1985,77691,Calvin Natt,1957-01-08,6.5,00,33,F,220,29,6,Louisiana-Monroe,12
1610612743,1985,78656,Blair Rasmussen,1962-11-13,6.333333333333333,00,41,F,172,23,0,Oregon,12
1610612743,1985,7,Dan Schayes,1959-05-10,6.916666666666667,00,34,C,235,27,4,Syracuse,12
1610612743,1985,78378,Elston Turner,1959-06-10,6.416666666666667,00,20,G,190,27,4,Mississippi,12
1610612743,1986,76019,Mark Alarie,1963-12-11,6.666666666666667,00,32,F,217,23,0,Duke,14
1610612743,1986,76441,Wayne Cooper,1956-11-16,6.833333333333333,00,42,C,220,30,8,New Orleans,14
1610612743,1986,76618,T.R. Dunn,1955-02-01,6.333333333333333,00,23,G,192,32,9,Alabama,14
1610612743,1986,76673,Alex English,1954-01-05,6.666666666666667,00,2,F,190,33,10,South Carolina,14
1610612743,1986,76686,Mike Evans,1955-04-19,6.083333333333333,00,5,G,170,32,7,Kansas State,14
1610612743,1986,76944,Bill Hanzlik,1957-12-06,6.583333333333333,00,24,F,185,29,6,Notre Dame,14
1610612743,1986,77376,Lafayette Lever,1960-08-18,6.25,00,12,G,170,26,4,Arizona State,14
1610612743,1986,77476,Mo Martin,1964-07-02,6.5,00,11,G,200,22,0,Saint Joseph's,14
1610612743,1986,77691,Calvin Natt,1957-01-08,6.5,00,33,F,220,30,7,Louisiana-Monroe,14
1610612743,1986,78656,Blair Rasmussen,1962-11-13,6.333333333333333,00,41,F,172,24,1,Oregon,14
1610612743,1987,149,Michael Adams,1963-01-19,5.833333333333333,00,14,G,162,25,2,Boston College,14
1610612743,1987,76266,Michael Brooks,1958-08-17,6.583333333333333,00,35,F,220,29,5,La Salle,14
1610612743,1987,76441,Wayne Cooper,1956-11-16,6.833333333333333,00,42,C,220,31,9,New Orleans,14
1610612743,1987,76618,T.R. Dunn,1955-02-01,6.333333333333333,00,23,G,192,33,10,Alabama,14
1610612743,1987,76673,Alex English,1954-01-05,6.666666666666667,00,2,F,190,34,11,South Carolina,14
1610612743,1987,76686,Mike Evans,1955-04-19,6.083333333333333,00,5,G,170,33,8,Kansas State,14
1610612743,1987,76944,Bill Hanzlik,1957-12-06,6.583333333333333,00,24,F,185,30,7,Notre Dame,14
1610612743,1987,77376,Lafayette Lever,1960-08-18,6.25,00,12,G,170,27,5,Arizona State,14
1610612743,1987,77476,Mo Martin,1964-07-02,6.5,00,11,G,200,23,1,Saint Joseph's,14
1610612743,1987,77691,Calvin Natt,1957-01-08,6.5,00,33,F,220,31,8,Louisiana-Monroe,14
1610612743,1988,149,Michael Adams,1963-01-19,5.833333333333333,00,14,G,162,26,3,Boston College,14
1610612743,1988,76435,Darwin Cook,1958-08-06,6.25,00,1,G,184,30,7,Portland,14
1610612743,1988,76441,Wayne Cooper,1956-11-16,6.833333333333333,00,42,C,220,32,10,New Orleans,14
1610612743,1988,1453,Walter Davis,1954-09-09,6.5,00,6,G,193,34,11,North Carolina,14
1610612743,1988,76671,Wayne Englestad,1963-12-06,6.666666666666667,00,43,F,245,25,0,California-Irvine,14
1610612743,1988,76673,Alex English,1954-01-05,6.666666666666667,00,2,F,190,35,12,South Carolina,14
1610612743,1988,76881,David Greenwood,1957-05-27,6.75,00,22,F,222,32,9,UCLA,14
1610612743,1988,76944,Bill Hanzlik,1957-12-06,6.583333333333333,00,24,F,185,31,8,Notre Dame,14
1610612743,1988,77077,Eddie Hughes,1960-05-26,5.833333333333333,00,15,G,165,29,1,Colorado State,14
1610612743,1988,77335,Jerome Lane,1966-12-04,6.5,00,35,F,230,22,0,Pittsburgh,14
1610612743,1989,149,Michael Adams,1963-01-19,5.833333333333333,00,14,G,162,27,4,Boston College,14
1610612743,1989,76353,Joe Barry Carroll,1958-07-24,7,00,11,C,225,31,8,Purdue,14
1610612743,1989,1453,Walter Davis,1954-09-09,6.5,00,6,G,193,35,12,North Carolina,14
1610612743,1989,76618,T.R. Dunn,1955-02-01,6.333333333333333,00,23,G,192,35,12,Alabama,14
1610612743,1989,76673,Alex English,1954-01-05,6.666666666666667,00,2,F,190,36,13,South Carolina,14
1610612743,1989,76944,Bill Hanzlik,1957-12-06,6.583333333333333,00,24,F,185,32,9,Notre Dame,14
1610612743,1989,1848,Mike Higgins,1967-02-17,6.75,00,42,F,220,23,0,Northern Colorado,14
1610612743,1989,77077,Eddie Hughes,1960-05-26,5.833333333333333,00,1,G,165,30,2,Colorado State,14
1610612743,1989,1118,Tim Kempton,1964-01-25,6.833333333333333,00,45,C,245,26,2,Notre Dame,14
1610612743,1989,77335,Jerome Lane,1966-12-04,6.5,00,35,F,230,23,1,Pittsburgh,14
1610612743,1990,51,Mahmoud Abdul-Rauf,1969-03-09,6.083333333333333,00,3,G,162,22,0,Louisiana State,18
1610612743,1990,149,Michael Adams,1963-01-19,5.833333333333333,00,14,G,162,28,5,Boston College,18
1610612743,1990,246,Greg Anderson,1964-06-22,6.833333333333333,00,33,F,230,27,3,Houston,18
1610612743,1990,76123,Kenny Battle,1964-10-10,6.5,00,5,G,210,26,1,Illinois,18
1610612743,1990,76433,Anthony Cook,1967-03-19,6.75,00,45,F,205,24,0,Arizona,18
1610612743,1990,76618,T.R. Dunn,1955-02-01,6.333333333333333,00,23,G,192,36,13,Alabama,18
1610612743,1990,76695,Jim Farmer,1964-09-23,6.333333333333333,00,22,F,190,26,3,Alabama,18
1610612743,1990,76770,Corey Gaines,1965-06-01,6.25,00,1,G,195,26,2,Loyola-Marymount,18
1610612743,1990,77335,Jerome Lane,1966-12-04,6.5,00,35,F,230,24,2,Pittsburgh,18
1610612743,1990,100,Tim Legler,1966-12-26,6.333333333333333,00,22,G,200,24,1,La Salle,18
1610612743,1991,51,Mahmoud Abdul-Rauf,1969-03-09,6.083333333333333,00,3,G,162,23,1,Louisiana State,14
1610612743,1991,246,Greg Anderson,1964-06-22,6.833333333333333,00,33,F,230,28,4,Houston,14
1610612743,1991,76265,Kevin Brooks,1969-10-12,6.5,00,43,F,200,22,0,Louisiana-Lafayette,14
1610612743,1991,76433,Anthony Cook,1967-03-19,6.75,00,0,F,205,25,1,Arizona,14
1610612743,1991,1453,Walter Davis,1954-09-09,6.5,00,6,G,193,37,14,North Carolina,14
1610612743,1991,76782,Winston Garland,1964-12-19,6.166666666666667,00,12,G,170,27,4,Missouri State,14
1610612743,1991,76968,Scott Hastings,1960-06-03,6.833333333333333,00,10,F,235,32,9,Arkansas,14
1610612743,1991,77386,Marcus Liberty,1968-10-27,6.666666666666667,00,30,F,205,23,1,Illinois,14
1610612743,1991,77387,Todd Lichti,1967-01-08,6.333333333333333,00,21,G,205,25,2,Stanford,14
1610612743,1991,1855,Mark Macon,1969-04-14,6.333333333333333,00,1,G,185,23,0,Temple,14
1610612743,1992,51,Mahmoud Abdul-Rauf,1969-03-09,6.083333333333333,00,3,G,162,24,2,Louisiana State,14
1610612743,1992,76265,Kevin Brooks,1969-10-12,6.5,00,43,F,200,23,1,Louisiana-Lafayette,14
1610612743,1992,111,LaPhonso Ellis,1970-05-05,6.666666666666667,00,20,F,240,23,0,Notre Dame,14
1610612743,1992,67,Tom Hammonds,1967-03-27,6.75,00,21,F,215,26,3,Georgia Tech,14
1610612743,1992,76968,Scott Hastings,1960-06-03,6.833333333333333,00,10,F,235,33,10,Arkansas,14
1610612743,1992,77386,Marcus Liberty,1968-10-27,6.666666666666667,00,30,F,205,24,2,Illinois,14
1610612743,1992,77387,Todd Lichti,1967-01-08,6.333333333333333,00,21,G,205,26,3,Stanford,14
1610612743,1992,1855,Mark Macon,1969-04-14,6.333333333333333,00,1,G,185,24,1,Temple,14
1610612743,1992,87,Dikembe Mutombo,1966-06-25,7.166666666666667,00,55,C,265,27,1,Georgetown,14
1610612743,1992,123,Robert Pack,1969-02-03,6.166666666666667,00,12,G,190,24,1,Southern California,14
1610612743,1993,51,Mahmoud Abdul-Rauf,1969-03-09,6.083333333333333,00,3,G,162,25,3,Louisiana State,15
1610612743,1993,76265,Kevin Brooks,1969-10-12,6.5,00,43,F,200,24,2,Louisiana-Lafayette,15
1610612743,1993,183,Bison Dele,1969-04-06,6.75,00,8,C,235,25,2,Arizona,15
1610612743,1993,111,LaPhonso Ellis,1970-05-05,6.666666666666667,00,20,F,240,24,1,Notre Dame,15
1610612743,1993,76695,Jim Farmer,1964-09-23,6.333333333333333,00,22,F,190,29,4,Alabama,15
1610612743,1993,67,Tom Hammonds,1967-03-27,6.75,00,21,F,215,27,4,Georgia Tech,15
1610612743,1993,1817,Adonis Jordan,1970-08-21,5.916666666666667,00,1,G,170,23,0,Kansas,15
1610612743,1993,77460,Roy Marble,1966-12-13,6.5,00,5,G,190,27,1,Iowa,15
1610612743,1993,1577,Darnell Mee,1971-02-11,6.416666666666667,00,4,G,175,23,0,Western Kentucky,15
1610612743,1993,87,Dikembe Mutombo,1966-06-25,7.166666666666667,00,55,C,265,28,2,Georgetown,15
1610612743,1994,51,Mahmoud Abdul-Rauf,1969-03-09,6.083333333333333,00,1,G,162,26,4,Louisiana State,17
1610612743,1994,183,Bison Dele,1969-04-06,6.75,00,8,C,235,26,3,Arizona,17
1610612743,1994,107,Dale Ellis,1960-08-06,6.583333333333333,00,3,G,205,34,11,Tennessee,17
1610612743,1994,111,LaPhonso Ellis,1970-05-05,6.666666666666667,00,20,F,240,25,2,Notre Dame,17
1610612743,1994,285,Greg Grant,1966-08-29,5.583333333333333,00,9,G,140,28,4,College of New Jersey,17
1610612743,1994,67,Tom Hammonds,1967-03-27,6.75,00,21,F,215,28,5,Georgia Tech,17
1610612743,1994,77377,Cliff Levingston,1961-01-04,6.666666666666667,00,53,F,210,34,10,Wichita State,17
1610612743,1994,1577,Darnell Mee,1971-02-11,6.416666666666667,00,4,G,175,24,1,Western Kentucky,17
1610612743,1994,87,Dikembe Mutombo,1966-06-25,7.166666666666667,00,55,C,250,29,3,Georgetown,17
1610612743,1994,123,Robert Pack,1969-02-03,6.166666666666667,00,14,G,190,26,3,Southern California,17
1610612743,1995,51,Mahmoud Abdul-Rauf,1969-03-09,6.083333333333333,00,1,G,162,27,5,Louisiana State,15
1610612743,1995,107,Dale Ellis,1960-08-06,6.583333333333333,00,3,F-G,215,35,12,Tennessee,15
1610612743,1995,147,Jalen Rose,1973-01-30,6.666666666666667,00,5,G,210,23,1,Michigan,15
1610612743,1995,931,Don MacLean,1970-01-16,6.833333333333333,00,7,F,225,26,3,UCLA,15
1610612743,1995,687,Rastko Cvetkovic,1970-06-22,7.083333333333333,00,8,C,260,26,0,NA,15
1610612743,1995,285,Greg Grant,1966-08-29,5.583333333333333,00,9,G,140,29,5,College of New Jersey,15
1610612743,1995,1010,Randy Woods,1970-09-23,5.833333333333333,00,10,G,185,25,3,La Salle,15
1610612743,1995,77,Doug Overton,1969-08-03,6.25,00,11,G,190,26,3,La Salle,15
1610612743,1995,111,LaPhonso Ellis,1970-05-05,6.666666666666667,00,20,F,240,26,3,Notre Dame,15
1610612743,1995,67,Tom Hammonds,1967-03-27,6.75,00,21,F,225,29,6,Georgia Tech,15
1610612743,1996,107,Dale Ellis,1960-08-06,6.583333333333333,00,3,F-G,215,36,13,Tennessee,12
1610612743,1996,924,Anthony Goldwire,1971-09-06,6.166666666666667,00,5,G,182,25,1,Houston,12
1610612743,1996,240,Brooks Thompson,1970-07-19,6.333333333333333,00,6,G,193,26,2,Oklahoma State,12
1610612743,1996,728,Jimmy King,1973-08-09,6.416666666666667,00,13,G,210,23,1,Michigan,12
1610612743,1996,67,Tom Hammonds,1967-03-27,6.75,00,21,F,225,30,7,Georgia Tech,12
1610612743,1996,355,Vincent Askew,1966-02-28,6.5,00,22,F,235,31,7,Memphis,12
1610612743,1996,179,Bryant Stith,1970-12-10,6.416666666666667,00,23,G,208,26,4,Virginia,12
1610612743,1996,686,Antonio McDyess,1974-09-07,6.75,00,24,F-C,220,22,1,Alabama,12
1610612743,1996,678,George Zidek,1973-08-02,7,00,25,C,264,23,1,UCLA,12
1610612743,1996,181,Kenny Smith,1965-03-08,6.25,00,30,G,170,32,9,North Carolina,12
1610612743,1997,1677,Harold Ellis,1970-10-07,6.416666666666667,00,3,F-G,220,27,2,Morehouse,12
1610612743,1997,1499,Tony Battie,1976-02-11,6.916666666666667,00,4,F-C,240,22,0,Texas Tech,12
1610612743,1997,924,Anthony Goldwire,1971-09-06,6.166666666666667,00,5,G,182,26,2,Houston,12
1610612743,1997,724,Cory Alexander,1973-06-22,6.083333333333333,00,7,G,190,25,2,Virginia,12
1610612743,1997,1517,Bobby Jackson,1973-03-13,6.083333333333333,00,13,G,185,25,0,Minnesota,12
1610612743,1997,1540,Eric Washington,1974-03-24,6.333333333333333,00,14,G,190,24,0,Alabama,12
1610612743,1997,1504,Danny Fortson,1976-03-27,6.583333333333333,00,15,F,260,22,0,Cincinnati,12
1610612743,1997,111,LaPhonso Ellis,1970-05-05,6.666666666666667,00,20,F,240,28,5,Notre Dame,12
1610612743,1997,1051,Dean Garrett,1966-11-27,6.916666666666667,00,21,C,250,31,1,Indiana,12
1610612743,1997,271,Johnny Newman,1963-11-28,6.583333333333333,00,22,G-F,205,34,11,Richmond,12
1610612743,1998,1497,Chauncey Billups,1976-09-25,6.25,00,4,G,202,22,1,Colorado,12
1610612743,1998,724,Cory Alexander,1973-06-22,6.083333333333333,00,7,G,190,26,3,Virginia,12
1610612743,1998,1820,Kelly McCarty,1975-08-24,6.583333333333333,00,11,G-F,200,23,0,Southern Mississippi,12
1610612743,1998,1540,Eric Washington,1974-03-24,6.333333333333333,00,14,F-G,190,25,1,Alabama,12
1610612743,1998,1504,Danny Fortson,1976-03-27,6.583333333333333,00,15,C-F,260,23,1,Cincinnati,12
1610612743,1998,1511,Johnny Taylor,1974-06-04,6.75,00,17,F,220,25,1,Tennessee-Chattanooga,12
1610612743,1998,61,Carl Herrera,1966-12-14,6.75,00,21,F,225,32,7,Houston,12
1610612743,1998,179,Bryant Stith,1970-12-10,6.416666666666667,00,23,F-G,208,28,6,Virginia,12
1610612743,1998,686,Antonio McDyess,1974-09-07,6.75,00,24,F-C,220,24,3,Alabama,12
1610612743,1998,89,Nick Van Exel,1971-11-27,6.083333333333333,00,31,G,190,27,5,Cincinnati,12
1610612743,1999,724,Cory Alexander,1973-06-22,6.083333333333333,00,7,G,190,27,4,Virginia,11
1610612743,1999,1914,Chris Herren,1975-09-27,6.166666666666667,00,8,G,190,24,0,Fresno State,11
1610612743,1999,1721,Keon Clark,1975-04-16,6.916666666666667,00,15,C-F,220,25,1,Nevada-Las Vegas,11
1610612743,1999,45,George McCloud,1967-05-27,6.666666666666667,00,21,F,225,33,9,Florida State,11
1610612743,1999,686,Antonio McDyess,1974-09-07,6.75,00,24,F,220,25,4,Alabama,11
1610612743,1999,78009,Roy Rogers,1973-08-19,6.833333333333333,00,25,F,235,26,2,NA,11
1610612743,1999,89,Nick Van Exel,1971-11-27,6.083333333333333,00,31,G,190,28,6,Cincinnati,11
1610612743,1999,1899,James Posey,1977-01-13,6.666666666666667,00,41,F-G,215,23,0,Xavier,11
1610612743,1999,1763,Ryan Bowen,1975-11-20,6.583333333333333,00,42,F,215,24,0,Iowa,11
1610612743,1999,1711,Raef LaFrentz,1976-05-29,6.916666666666667,00,45,C-F,240,24,1,Kansas,11
1610612743,2000,924,Anthony Goldwire,1971-09-06,6.166666666666667,00,4,G,182,29,3,Houston,12
1610612743,2000,702,Voshon Lenard,1973-05-14,6.333333333333333,00,5,G,205,28,5,Minnesota,12
1610612743,2000,123,Robert Pack,1969-02-03,6.166666666666667,00,14,G,190,32,9,Southern California,12
1610612743,2000,45,George McCloud,1967-05-27,6.666666666666667,00,21,F,225,34,10,Florida State,12
1610612743,2000,686,Antonio McDyess,1974-09-07,6.75,00,24,F,245,26,5,Alabama,12
1610612743,2000,89,Nick Van Exel,1971-11-27,6.083333333333333,00,31,G,190,29,7,Cincinnati,12
1610612743,2000,1899,James Posey,1977-01-13,6.666666666666667,00,41,F-G,215,24,1,Xavier,12
1610612743,2000,1763,Ryan Bowen,1975-11-20,6.583333333333333,00,42,F,220,25,1,Iowa,12
1610612743,2000,788,Kevin Willis,1962-09-06,7,00,43,C-F,245,38,15,Michigan State,12
1610612743,2000,1711,Raef LaFrentz,1976-05-29,6.916666666666667,00,45,C-F,240,25,2,Kansas,12
1610612743,2001,2051,Donnell Harvey,1980-08-26,6.666666666666667,00,1,F,220,21,1,Florida,12
1610612743,2001,702,Voshon Lenard,1973-05-14,6.333333333333333,00,5,G,205,29,6,Minnesota,12
1610612743,2001,436,Juwan Howard,1973-02-07,6.75,00,7,F,250,29,7,Michigan,12
1610612743,2001,2261,Kenny Satterfield,1981-04-10,6.083333333333333,00,11,G,176,21,0,Cincinnati,12
1610612743,2001,2365,Chris Andersen,1978-07-07,6.833333333333333,00,15,F-C,230,23,0,Blinn,12
1610612743,2001,45,George McCloud,1967-05-27,6.666666666666667,00,21,F,225,35,11,Florida State,12
